ciqual_code,nom,Énergie_kcal_100g,Lipides_g_100g,AG_saturés_g_100g,Acide_oléique_W9_g_100g,Acide_linoléique_W6_LA_g_100g,Acide_alpha-linolénique_W3_ALA_g_100g,EPA_g_100g,DHA_g_100g,Cholestérol_mg_100g,Glucides_g_100g,Sucres_g_100g,Fibres_g_100g,Protéines_g_100g,Sel_g_100g,Calcium_mg_100g,Cuivre_mg_100g,Fer_mg_100g,Iode_µg_100g,Magnésium_mg_100g,Manganèse_mg_100g,Phosphore_mg_100g,Potassium_mg_100g,Sélénium_µg_100g,Sodium_mg_100g,Zinc_mg_100g,Rétinol_µg_100g,Beta-Carotène_µg_100g,Vitamine_D_µg_100g,Vitamine_E_mg_100g,Vitamine_K1_µg_100g,Vitamine_K2_µg_100g,Vitamine_C_mg_100g,Vitamine_B1_mg_100g,Vitamine_B2_mg_100g,Vitamine_B3_mg_100g,Vitamine_B5_mg_100g,Vitamine_B6_mg_100g,Vitamine_B9_µg_100g,Vitamine_B12_µg_100g,Eau_g_100g,Fructose_g_100g,Galactose_g_100g,Glucose_g_100g,Lactose_g_100g,Maltose_g_100g,Saccharose_g_100g,Amidon_g_100g,Polyols_g_100g,Alcool_g_100g
26039,"Thon, au naturel, appertisé, égoutté",143.0,3.94,1.01,0.31,0.025,0.012,0.2,0.87,50.0,0.0,0.0,0.0,26.8,0.74,6.26,0.031,0.76,16.0,24.0,0.0037,155.0,207.0,305.0,251.0,0.45,6.5,0.0,5.08,,0.0,,0.0,0.03,0.053,13.6,0.094,0.44,16.3,2.53,68.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26053,"Thon, cru",155.0,5.38,1.0,0.96,,0.0058,0.5,1.57,34.0,2.72,0.0,0.0,24.0,0.12,17.7,0.13,1.77,26.9,34.9,0.023,229.0,429.0,97.1,49.0,0.55,265.0,0.0,7.8,0.24,0.1,,1.37,0.13,0.12,11.0,0.66,0.54,13.6,3.79,66.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26041,"Thon, rôti/cuit au four",136.0,1.83,1.0,0.25,0.042,0.0067,0.11,0.4,43.5,0.0,0.0,0.0,29.9,0.14,18.7,0.047,1.8,150.0,46.0,0.0076,273.0,445.0,81.2,56.0,0.44,8.0,0.0,1.83,0.32,,,,0.052,0.062,16.4,0.13,0.47,40.6,2.57,66.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11070,"Thym, frais",107.0,1.68,0.47,,,,0.0,0.0,0.0,10.5,,14.0,5.56,0.023,405.0,0.56,17.5,,160.0,1.72,106.0,609.0,,9.0,1.81,0.0,2850.0,0.0,1.7,,,160.0,0.048,0.47,1.82,0.41,0.35,,0.0,65.1,,,,,,,,0.0,0.0
11038,"Thym, séché",285.0,7.43,2.73,,,,0.0,0.0,0.0,26.9,1.71,37.0,9.11,0.14,1890.0,0.86,124.0,,220.0,7.87,201.0,814.0,,55.0,6.18,0.0,2260.0,0.0,,1710.0,,50.0,0.51,0.4,4.94,0.0,0.55,,0.0,7.79,,,,,,,,0.0,0.0
20834,"Ti nain, chair sans peau, cuit à la vapeur, prélevé à la Martinique",5.0,0.05,,,,,0.0,0.0,,,,,1.13,,,,,,,,,,,,,0.0,,,,,,9.23,,,,,,,,72.1,,,,,,,20.7,,0.0
26268,"Tielle sétoise, préemballée",285.0,14.4,1.5,,,,,,,29.4,5.6,1.8,8.5,1.3,,,,,,,,,,610.0,,,,,,,,,,,,,,,,39.4,1.35,,1.0,0.1,1.25,0.1,,0.0,0.0
27019,"Tilapia, cru",91.6,2.13,0.56,0.44,0.21,0.028,0.011,0.071,39.5,0.0,0.0,0.0,18.1,0.071,8.16,0.1,0.27,6.38,25.4,0.1,131.0,282.0,17.8,28.3,0.32,2.0,0.0,19.6,,1.3,0.0,0.0,0.04,0.051,3.28,0.68,0.23,24.0,1.07,78.5,,,,,,,0.0,0.0,0.0
19698,"Tiramisu au café, rayon frais",242.0,9.8,6.41,2.2,0.39,0.02,0.01,0.01,44.8,30.2,19.5,1.2,4.25,0.19,94.0,0.06,0.68,20.0,18.0,0.1,110.0,230.0,20.0,77.0,0.46,37.6,10.8,0.25,,,,0.5,0.022,0.095,0.24,0.7,0.32,5.52,0.078,51.6,0.2,0.2,1.0,3.6,6.2,8.5,3.8,0.5,1.8
19699,"Tiramisu aux fruits, rayon frais",220.0,8.27,6.18,,,,,,,32.1,21.7,1.39,3.62,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
18022,"Tisane infusée ou infusion, sans sucres ajoutés",0.8,0.0,0.0,,,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0025,2.0,0.015,0.08,1.0,1.0,0.044,0.0,9.0,,1.0,0.04,0.0,0.0,0.0,,0.0,,0.0,0.01,0.004,0.0,0.011,0.0,1.0,0.0,99.7,,,,,,,0.0,0.0,0.0
7399,"Toast ou pain grillé brioché aux raisins secs, tranches, préemballé",405.0,5.9,2.45,,,,0.0,,,74.3,18.8,4.03,10.7,0.62,,,,,,,,,,231.0,,,,,,,,,,,,,,,,4.83,8.7,,8.4,0.18,1.35,0.1,53.0,0.0,0.0
25523,"Toasts ou canapés salés, garnitures diverses, préemballés",251.0,13.3,7.11,4.88,1.11,0.15,,,57.2,22.4,5.6,2.8,9.09,1.11,153.0,0.096,1.79,7.17,23.4,0.18,181.0,152.0,3.77,445.0,1.38,446.0,41.4,0.32,0.42,,,1.57,0.27,0.27,3.43,0.6,0.16,26.1,0.72,53.5,1.6,,2.0,0.4,1.6,0.2,11.7,0.0,0.0
20912,"Tofu fumé, préemballé",164.0,9.5,1.53,1.83,4.86,0.68,0.01,0.025,,2.91,0.85,0.5,14.9,0.74,62.0,0.25,2.0,,140.0,1.1,190.0,190.0,20.0,295.0,1.4,,5.0,0.5,,13.0,,0.5,0.026,0.01,0.11,0.21,0.044,16.4,0.019,70.3,0.1,0.1,0.1,0.1,0.3,0.55,0.35,0.0,0.0
20904,"Tofu nature, préemballé",147.0,8.5,1.35,1.79,4.26,0.55,0.01,0.01,0.0,2.87,0.57,0.5,13.4,0.025,100.0,0.24,2.4,20.0,100.0,0.93,210.0,140.0,20.0,10.0,1.3,0.0,5.0,0.25,,12.7,,0.5,0.024,0.01,0.13,0.14,0.028,25.1,0.0,73.8,0.1,0.1,0.18,0.1,0.1,0.39,0.35,0.0,0.0
20906,"Tofu soyeux, préemballé",54.3,2.9,0.47,0.61,1.44,0.18,0.01,0.01,,1.53,1.13,0.6,4.57,0.013,21.0,0.19,0.64,20.0,64.0,0.27,58.0,210.0,20.0,5.0,0.47,,5.0,0.25,,5.48,,0.5,0.036,0.01,0.1,0.21,0.048,24.2,,89.4,0.1,0.1,0.33,0.1,0.1,0.8,0.35,0.0,0.0
25524,"Tomate à la provençale, fait maison",75.7,4.32,0.94,,,,,,4.0,6.55,2.71,2.0,1.65,0.47,23.0,0.068,0.67,2.37,13.1,0.18,33.0,247.0,0.93,188.0,0.22,11.0,1480.0,0.01,1.64,,,21.5,0.063,0.038,0.61,0.32,0.11,22.2,0.0,83.6,,,,,,,3.84,0.0,0.0
20345,"Tomate allongée, crue",18.8,0.0,,,,,0.0,0.0,0.0,3.29,3.29,2.1,,,,,,,,,,,,,,0.0,,,,,,16.8,,,,,,,,94.4,1.91,,1.35,,,0.03,,,0.0
20172,"Tomate cerise, crue",31.8,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,5.62,4.8,1.2,1.31,0.013,6.6,0.05,0.37,20.0,11.0,0.16,31.0,330.0,20.0,5.0,0.18,0.0,1360.0,0.0,,2.83,,21.8,0.048,0.018,0.92,0.079,0.096,,0.0,90.1,2.5,,2.3,0.2,0.2,0.2,0.35,0.5,0.0
20192,"Tomate côtelée ou coeur de boeuf, crue",17.4,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,3.4,2.98,0.9,0.5,0.013,7.2,0.03,0.14,20.0,6.9,0.12,19.0,210.0,20.0,5.0,0.09,0.0,825.0,,,0.82,,17.8,0.035,0.01,0.44,0.06,0.057,,,94.6,1.69,,1.25,0.2,0.2,0.034,0.35,0.5,0.0
25103,"Tomate farcie, préemballée",127.0,9.67,3.24,,,0.086,,,42.0,2.95,1.38,2.1,6.0,0.7,18.4,0.066,0.87,4.0,12.8,0.12,62.0,199.0,2.2,280.0,0.75,10.0,,0.1,1.1,,,7.0,0.06,0.06,0.9,,0.07,,,78.5,0.73,,0.65,0.3,0.3,0.3,1.57,0.0,0.0
20584,"Tomate grappe, crue",19.8,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,3.67,3.25,1.5,0.5,0.013,6.6,0.02,0.18,20.0,6.5,0.12,20.0,200.0,20.0,5.0,0.08,0.0,966.0,,,0.97,,20.1,0.036,0.01,0.47,0.06,0.07,,,94.1,1.73,,1.48,0.2,0.2,0.04,0.35,0.5,0.0
20343,"Tomate marmande, crue",11.2,0.0,,,,,0.0,0.0,0.0,2.81,2.81,,,,,,,,,,,,,,,0.0,,,,,,19.3,,,,,,,,94.5,1.6,,1.16,,,0.039,,,0.0
20344,"Tomate noire de Crimée, crue",12.3,0.0,,,,,0.0,0.0,0.0,3.08,3.08,,,,,,,,,,,,,,,0.0,,,,,,23.5,,,,,,,,94.0,1.65,,1.38,,,0.052,,,0.0
20276,"Tomate ronde, crue",17.5,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,3.42,3.0,1.0,0.5,0.013,6.8,0.02,0.17,20.0,7.0,0.1,20.0,210.0,20.0,5.0,0.08,0.0,807.0,,,1.13,,19.9,,0.01,0.45,0.061,0.07,,,94.6,1.74,,1.23,0.2,0.2,0.03,0.35,0.5,0.0
20385,"Tomate sans précision, crue (aliment moyen)",19.2,0.5,0.01,0.01,0.01,0.01,0.0099,0.0099,0.0,3.69,3.22,1.02,0.6,0.013,6.78,0.024,0.19,20.0,7.49,0.11,21.3,225.0,20.0,5.0,0.092,0.0,874.0,,,1.34,,20.1,,0.0065,0.51,0.063,0.073,,,94.1,1.83,,1.36,0.2,0.2,0.039,0.35,0.5,0.0
20119,"Tomate verte, crue",24.8,0.2,0.028,,,,0.0,0.0,0.0,4.0,4.0,1.1,1.2,0.033,13.0,0.09,0.51,,10.0,0.1,28.0,204.0,,13.0,0.07,0.0,346.0,0.0,,10.1,,23.4,0.06,0.04,0.5,0.5,0.081,,0.0,93.0,,,,,,,,,0.0
20242,"Tomate, chair et peau, bouillie/cuite à l'eau",17.4,0.11,0.015,,,,0.0,0.0,0.0,2.8,2.49,0.7,0.95,0.028,11.0,0.075,0.68,1.5,9.0,0.11,28.0,218.0,0.18,11.0,0.14,0.0,293.0,0.0,,2.8,,22.8,0.036,0.022,0.53,0.13,0.079,,0.0,94.3,1.31,0.0,1.18,0.0,0.0,0.0,0.0,,0.0
20358,"Tomate, chair et peau, cuite (aliment moyen)",19.8,0.21,0.049,,,,0.0036,0.0036,0.0,3.06,2.71,1.13,0.97,0.02,11.4,0.059,0.51,4.55,9.07,0.13,28.4,251.0,3.71,7.95,0.13,0.0,391.0,0.09,,2.2,,20.0,0.026,0.016,0.54,0.11,0.074,,0.0,93.7,1.45,0.0,1.26,0.072,0.072,0.072,0.13,,0.0
20289,"Tomate, chair et peau, rôtie/cuite au four",24.0,0.4,0.11,0.08,0.15,0.02,0.01,0.01,,3.53,3.1,1.9,1.0,0.013,12.0,0.03,0.22,20.0,9.2,0.18,29.0,310.0,20.0,5.0,0.11,0.0,567.0,0.25,,1.12,,14.9,0.015,0.01,0.57,0.089,0.066,,,92.6,1.7,,1.4,0.2,0.2,0.2,0.35,0.5,0.0
20169,"Tomate, chair, appertisée",22.6,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,3.63,3.2,1.8,1.2,0.068,20.0,0.08,0.39,20.0,11.0,0.08,20.0,260.0,20.0,27.1,0.09,0.0,1980.0,0.25,1.25,0.8,,10.5,0.036,0.023,0.65,0.054,0.083,13.0,0.0,93.0,1.7,0.0,1.5,0.2,0.2,0.2,0.35,0.5,0.0
20068,"Tomate, concentré, appertisé",99.2,0.53,0.1,0.067,0.15,0.01,0.0,0.0,0.0,17.1,13.3,4.2,4.4,0.27,45.6,0.1,1.2,4.4,63.3,0.1,103.0,1010.0,0.4,108.0,0.1,0.0,784.0,0.0,5.7,11.4,,2.6,0.08,0.1,2.2,0.2,0.09,58.0,0.0,72.0,6.6,0.0,6.7,0.5,0.5,0.5,0.22,,0.0
20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",45.5,0.2,0.08,0.01,0.01,0.01,0.0,0.01,,7.57,5.5,2.6,2.05,0.88,,,,,,,,,0.6,350.0,,0.0,129.0,0.0,1.25,5.3,,,,,,,,13.0,0.0,89.1,2.6,,2.6,0.1,0.15,0.25,,,0.0
20268,"Tomate, double concentré, appertisé",99.5,0.47,0.0,,,,,,,19.3,19.3,1.5,3.75,0.93,,,,,,,,,,329.0,,0.0,,,,,,,,,,,,,,74.3,7.14,,6.56,,0.3,0.3,,,0.0
20835,"Tomate, entière, crue, prélevée à la Martinique",4.8,0.06,,,,,0.0,0.0,0.0,,,,1.06,,,,,,,,,,,,,0.0,,,,,,15.2,,,,,,,,94.1,,,,,,,,,0.0
20137,"Tomate, pelée, appertisée, au jus, non égouttée",21.8,0.25,0.034,,,,0.0,0.0,0.0,3.15,2.55,1.9,0.79,0.025,33.0,0.052,0.57,,10.0,0.068,17.0,191.0,0.6,10.0,0.12,0.0,265.0,0.0,1.25,2.9,,12.6,0.58,0.055,0.71,0.12,0.11,13.0,0.0,94.8,1.31,0.0,1.24,0.0,0.0,0.0,,0.011,0.0
20048,"Tomate, pelée, appertisée, égouttée",16.4,0.28,0.034,0.034,0.092,0.0095,0.0,0.0,0.0,1.61,1.6,1.27,0.9,0.33,21.1,0.06,0.57,1.73,9.2,0.073,17.0,191.0,2.2,130.0,0.11,0.0,245.0,0.0,1.25,2.6,,12.6,0.58,0.055,0.71,0.12,0.11,13.0,0.0,94.8,0.82,0.0,0.78,0.0,0.0,0.0,,0.0064,0.0
20170,"Tomate, purée, appertisée",47.6,0.2,0.052,0.03,0.11,0.012,0.0,0.01,0.0,8.42,3.3,1.6,1.5,0.42,19.9,0.15,0.6,2.2,30.0,0.16,41.9,798.0,0.4,168.0,0.2,0.0,129.0,0.0,1.25,5.3,,9.0,0.1,0.05,1.3,0.25,0.18,13.0,0.0,85.6,1.58,,1.72,,0.24,0.26,,0.011,0.0
20189,"Tomate, séchée",257.1,2.97,0.43,0.49,1.1,0.011,0.0,0.0,0.0,43.5,37.6,12.3,14.1,0.62,110.0,1.42,9.09,,194.0,1.85,356.0,3430.0,5.5,247.0,1.99,0.0,524.0,0.0,0.01,43.0,,39.2,0.53,0.49,9.05,2.09,0.33,68.0,0.0,14.6,,,,,,,,,0.0
20256,"Tomate, séchée, à l'huile",171.0,13.2,1.89,,2.05,0.0058,0.0078,0.0078,0.0,7.98,6.5,5.8,5.06,0.67,47.0,0.47,2.68,,81.0,0.47,139.0,1570.0,,266.0,0.78,0.0,,0.0,,,,,0.19,0.38,3.63,0.48,0.32,,0.0,53.8,3.63,,2.88,,0.3,0.3,,0.011,0.0
12763,Tome des Bauges,381.0,30.8,19.0,5.82,0.56,0.29,0.015,,,0.0,0.0,0.0,26.6,1.15,,,,,,,,,14.5,459.0,,,33.0,0.6,0.28,2.7,,,,,,,,10.0,1.6,39.5,,0.2,0.02,0.2,,,0.0,0.0,0.0
12771,Tomme ou tome de Savoie,361.0,29.2,20.8,5.3,0.4,0.2,0.021,0.021,88.6,0.97,0.058,0.0,23.5,1.31,600.0,0.31,0.07,20.0,20.0,0.02,510.0,140.0,20.0,547.0,2.9,265.0,161.0,0.25,0.24,1.48,,0.5,0.015,0.26,3.23,0.32,0.049,47.6,2.03,42.5,0.2,,0.2,0.2,0.2,0.2,0.0,0.0,0.0
12758,Tomme ou tome de vache,364.0,29.4,19.4,5.7,0.47,0.16,0.01,0.01,,3.37,0.0,0.0,21.6,1.28,953.0,0.11,,20.0,33.8,0.022,,,3.73,510.0,4.36,,10.0,0.5,0.24,2.3,,,,,,,,21.0,1.54,42.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
12773,Tomme ou tome des Pyrénées,340.0,27.9,19.5,,,,,,,0.7,0.18,0.0,22.1,1.79,,,,,,,,,14.5,680.0,,,10.0,0.5,0.24,2.3,,,,,,,,21.0,1.54,,0.1,,0.1,0.1,0.1,0.1,0.0,0.0,0.0
12760,"Tomme ou tome, allégée en matière grasse",240.0,13.2,8.44,,,,,,44.9,0.0,0.0,0.0,31.0,1.84,852.0,,,,,,,,14.5,737.0,,,10.0,0.5,0.24,2.3,,,,,,,,21.0,1.54,49.8,,,,,,,0.0,0.0,0.0
18356,"Tonic ou bitter, sans précision sur la teneur en sucres et édulcorants (aliment moyen)",28.8,1.2e-05,1.1e-05,,,,0.0,0.0,0.0,7.21,7.16,0.15,1.2e-05,0.0044,7.48,0.0029,0.03,1.0,2.45,0.0011,0.0,1.0,2.2,11.7,0.017,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,2.55,,2.53,0.2,0.2,3.13,0.0,0.0,0.0
18013,"Tonic ou bitter, sans sucres ajoutés, avec édulcorants",0.2,2e-05,2e-05,,,,0.0,0.0,0.0,0.058,0.058,0.5,2e-05,0.0025,,,,,,,,,,50.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
18344,"Tonic ou bitter, sucré",33.1,0.0,0.0,,,,0.0,0.0,0.0,8.27,8.21,0.14,0.0,0.0048,7.48,0.0029,0.03,1.0,2.45,0.0011,0.0,1.0,2.2,6.83,0.017,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,2.55,,2.53,0.2,0.2,3.13,0.0,0.0,0.0
18014,"Tonic ou bitter, sucré, avec édulcorants",22.2,6.3e-05,5e-05,,,,0.0,0.0,,5.54,5.53,0.0,7.1e-05,3.3e-05,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
20196,"Topinambour, cru",74.7,0.01,0.0,0.004,0.00079,0.00021,0.0,0.0,0.0,15.8,9.6,1.6,2.0,0.01,14.0,0.14,3.4,0.1,17.0,0.06,78.0,429.0,0.03,4.0,0.12,0.0,12.0,0.0,0.19,0.1,,4.0,0.2,0.06,1.3,0.4,0.077,13.0,0.0,78.0,,,,,,,,0.0,0.0
20050,"Topinambour, cuit",69.3,0.01,0.0,,,,0.0,0.0,0.0,14.4,1.7,2.2,1.8,0.09,32.9,0.1,0.2,10.0,14.1,0.1,64.0,452.0,,35.9,0.34,0.0,50.0,0.0,,0.1,,3.2,0.05,0.03,0.05,0.38,0.04,,0.0,80.2,0.5,,0.5,0.5,0.5,1.7,0.5,0.0,0.0
20826,"Topinambour, pulpe, cuit à la vapeur, prélevé à la Martinique",6.5,0.18,,,,,0.0,0.0,0.0,,,,1.23,,,,,,,,,,,,,0.0,,,,,,9.57,,,,,,,,82.7,,,,,,,10.0,0.0,0.0
22510,"Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons), préemballée",165.0,9.9,1.55,3.63,3.93,0.03,0.01,0.02,99.2,11.7,1.22,2.7,5.56,1.06,26.0,0.12,0.64,20.0,24.0,0.12,90.0,450.0,20.0,425.0,0.55,29.6,6.49,0.25,,1.92,,1.98,0.051,0.098,0.29,0.97,0.1,31.1,0.34,67.8,0.29,0.1,0.38,0.1,0.1,0.55,10.5,0.0,0.0
7815,"Tortilla souple (à garnir), à base de blé",320.0,7.48,1.39,3.11,1.46,0.26,0.01,0.01,0.79,53.0,2.12,2.89,8.01,1.41,45.0,0.1,0.76,20.0,19.0,0.4,360.0,150.0,20.0,650.0,0.57,21.0,5.0,,,4.78,,,0.11,0.01,0.17,0.35,0.027,39.4,,26.0,0.2,,0.5,0.2,1.1,0.2,50.6,0.0,0.0
7813,"Tortilla souple (à garnir), à base de maïs",316.0,5.57,1.13,3.26,0.96,0.21,0.01,0.01,,58.0,2.37,3.57,6.08,1.4,23.0,0.09,0.81,20.0,20.0,0.31,280.0,120.0,20.0,430.0,0.63,,12.7,,,4.49,,0.5,0.086,0.01,0.1,0.24,0.042,24.5,,26.0,0.2,,1.0,0.2,1.18,0.18,40.0,0.0,0.0
15011,"Tournesol, graine",653.0,55.5,6.23,,27.8,0.16,0.0,0.0,0.0,10.1,2.62,6.4,21.3,0.023,78.0,1.5,4.9,5.0,364.0,1.95,477.0,645.0,8.41,9.0,3.8,0.0,30.0,0.0,35.17,0.0,0.0,1.4,1.98,0.16,4.8,0.83,1.24,227.0,0.0,3.38,,,,,,2.5,3.8,,0.0
15045,"Tournesol, graine, grillé, salé",626.0,51.0,2.2,,,,0.0,0.0,0.0,12.7,3.3,8.3,21.2,2.63,70.0,1.83,5.0,,129.0,2.11,1160.0,850.0,,2000.0,36.0,0.0,5.0,0.0,26.1,2.7,,1.4,0.11,0.25,7.04,7.04,0.8,,0.0,1.2,0.0,0.0,0.03,0.0,0.0,2.7,,,0.0
25560,"Tourte au riesling (porc, riesling, champignons), préemballée",251.0,12.6,6.2,,,,,,,23.7,2.25,1.2,10.2,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
8601,"Tripes à la mode de Caen (estomac et pied de boeuf, carottes…), préemballées",120.0,3.68,2.0,1.0,0.086,0.011,,,119.0,0.5,0.0,1.5,20.4,1.06,23.3,,1.1,6.0,6.5,,,38.6,,423.0,0.64,,,,0.47,,,0.0,0.02,,0.37,0.42,0.023,,1.2,74.0,0.2,,0.2,0.2,0.2,0.2,0.3,0.0,0.0
8612,"Tripes à la tomate ou à la provençale, préemballées",100.0,3.13,1.68,1.31,0.1,0.02,,0.01,,0.55,0.4,0.0,17.5,1.38,,,,,,,,,,551.0,,,,,,,,,,,,,,,,76.6,,,0.2,,0.2,0.4,,0.0,0.0
40502,"Tripes, boeuf, crues",81.5,3.69,1.29,,,0.007,0.0,0.0,122.0,0.0,0.0,0.0,12.1,0.24,69.0,0.07,0.59,,13.0,0.085,64.0,67.0,12.5,97.0,1.42,0.0,0.0,0.0,0.09,0.0,,3.0,0.0,0.064,0.88,0.23,0.014,5.0,1.39,84.2,,,,,,,0.0,0.0,0.0
27009,"Truite arc en ciel, élevage, crue",132.0,6.24,1.15,0.89,0.36,0.066,0.19,0.64,59.1,0.0,0.0,0.0,19.0,0.11,41.7,0.06,0.46,8.1,28.7,0.026,246.0,410.0,17.6,45.5,0.61,49.0,0.0,12.1,,0.33,3.39,0.0,0.13,0.11,4.36,1.58,0.38,12.8,4.33,74.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27015,"Truite arc en ciel, élevage, cuite à la vapeur",117.0,4.14,0.86,,,,0.17,0.68,,0.0,0.0,0.0,20.0,,,0.03,,8.0,,0.027,,,3.0,,0.56,,0.0,,,,,,,,,,,,,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27014,"Truite arc en ciel, élevage, rôtie/cuite au four",143.0,6.33,1.51,1.91,0.78,0.2,0.3,0.65,56.9,0.0,0.0,0.0,21.5,0.13,60.5,0.03,0.35,9.5,28.3,0.027,263.0,391.0,2.85,53.3,0.59,9.5,0.0,15.0,2.79,0.1,,2.9,0.17,0.11,5.42,1.79,0.37,11.0,4.56,71.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26092,"Truite de mer, crue",114.0,3.63,0.62,,0.11,0.0,,,66.0,0.81,0.0,0.0,19.6,0.14,12.7,0.04,1.23,20.0,29.3,0.027,270.0,458.0,22.9,55.0,0.95,12.0,0.0,2.1,0.2,0.0,,0.55,0.1,0.14,3.5,1.95,0.54,16.0,5.0,74.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27007,"Truite ou truite fario, cuite à la vapeur",99.4,2.6,0.54,,,,0.29,0.64,,0.0,0.0,0.0,19.0,,,0.03,,6.0,,0.027,,,3.0,,0.56,,0.0,,,,,,,,,,,,,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27008,"Truite ou truite fario, élevage, crue",133.0,6.22,1.25,1.43,0.73,0.28,0.29,0.66,54.8,0.0,0.0,0.0,19.3,0.1,17.1,0.1,0.5,9.23,27.5,0.1,188.0,410.0,9.75,41.8,0.44,13.5,0.008,5.92,,,,,0.14,0.1,5.54,1.51,0.34,9.23,2.54,73.9,,,,,,,0.0,0.0,0.0
27021,"Truite saumonée, crue",143.0,7.4,1.2,,,,,,48.0,0.0,0.0,0.0,19.2,0.2,46.7,0.043,0.52,8.89,30.5,0.0,210.0,346.0,14.8,92.8,0.61,20.0,,18.7,,0.0,,0.0,0.16,0.09,,,,22.0,4.7,74.2,,,,,,,0.0,0.0,0.0
26998,"Truite saumonée, sautée/poêlée",146.0,6.4,0.93,2.11,0.85,0.27,0.13,0.45,69.6,0.0,0.0,0.0,22.0,0.13,12.8,0.041,0.35,2.5,27.7,0.02,227.0,426.0,16.1,51.0,0.5,16.0,30.0,11.1,2.79,0.1,0.0,2.03,0.07,0.08,5.25,1.56,0.16,12.0,6.9,71.2,0.1,,0.1,0.1,0.1,0.1,0.0,0.0,0.0
27029,"Truite, élevage, fumée",171.0,7.69,1.36,1.71,0.54,0.19,0.38,0.61,47.9,3.17,0.21,0.28,22.3,3.1,2.7,0.1,0.4,40.0,31.4,0.1,254.0,412.0,23.0,1300.0,0.4,51.0,0.0,5.2,2.3,,,0.0,0.21,0.081,7.1,2.05,0.67,26.0,1.7,61.7,,,,,,,0.0,0.0,0.0
27006,"Truite, rôtie/cuite au four",183.0,8.47,1.47,,,,0.28,0.66,74.0,0.0,0.0,0.0,26.6,0.17,55.0,0.14,1.92,6.0,28.0,0.027,314.0,463.0,3.0,67.0,0.71,19.0,0.0,,,,,0.5,0.43,0.42,5.77,2.24,0.23,15.0,7.49,63.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26174,"Turbot, cru",85.5,1.55,0.19,0.095,0.01,0.01,,0.16,48.0,0.0,0.0,0.0,17.9,0.23,49.0,,0.25,35.0,23.0,,203.0,415.0,36.5,84.0,,11.7,,,,0.0,,1.7,0.043,0.085,3.6,0.25,0.15,16.0,1.05,79.2,,,,,,,0.0,0.0,0.0
26201,"Turbot, élevage, cru",109.0,3.94,0.57,0.26,0.14,0.017,0.21,0.25,50.9,0.0,0.0,0.0,18.3,0.19,10.2,0.1,0.16,24.2,24.9,0.1,134.0,306.0,17.7,77.9,0.65,9.6,0.008,0.71,,,,,0.057,0.042,3.49,0.42,0.19,8.0,1.25,76.5,,,,,,,0.0,0.0,0.0
26094,"Turbot, rôti/cuit au four",121.0,3.64,0.9,,,,0.32,0.38,62.0,0.83,0.0,0.0,21.3,0.25,42.5,0.049,0.53,30.0,63.5,0.022,213.0,323.0,,192.0,0.29,12.0,0.0,0.0,0.0,,,1.7,0.068,0.12,2.54,0.66,0.24,9.0,2.54,71.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26042,"Turbot, sauvage, cru",91.5,2.54,0.71,,,,,,48.0,0.0,0.0,0.0,17.2,0.24,38.7,0.039,0.45,35.0,49.0,0.017,176.0,253.0,47.3,95.3,0.21,11.0,,0.0,0.0,,,0.85,0.055,0.1,2.13,0.57,0.21,8.0,2.07,78.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19864,"Tzatziki à base de fromage frais, préemballé",132.0,10.2,1.01,,1.76,0.82,,,,2.98,2.25,1.15,6.46,0.96,,,,,,,,,,310.0,,,,,,,,,,,,,,,,79.4,0.3,,0.3,,0.3,0.3,,0.0,0.0
